Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Index_Gini
2021,9,Sant Andreu,61,la Sagrera,55,26.5
2021,9,Sant Andreu,61,la Sagrera,56,26.4
2021,9,Sant Andreu,61,la Sagrera,57,30.8
2021,9,Sant Andreu,61,la Sagrera,58,32.5
2021,9,Sant Andreu,61,la Sagrera,59,29.8
2021,9,Sant Andreu,61,la Sagrera,60,27.6
2021,9,Sant Andreu,61,la Sagrera,61,24.8
2021,9,Sant Andreu,61,la Sagrera,62,29.6
2021,9,Sant Andreu,61,la Sagrera,63,27.5
2021,9,Sant Andreu,61,la Sagrera,64,26.7
2021,9,Sant Andreu,61,la Sagrera,65,29.3
2021,9,Sant Andreu,61,la Sagrera,66,27.8
2021,9,Sant Andreu,61,la Sagrera,67,29.9
2021,9,Sant Andreu,61,la Sagrera,68,28.5
2021,9,Sant Andreu,61,la Sagrera,69,27.2
2021,9,Sant Andreu,61,la Sagrera,70,32.3
2021,9,Sant Andreu,61,la Sagrera,71,30.4
2021,9,Sant Andreu,61,la Sagrera,72,31.2
2021,9,Sant Andreu,61,la Sagrera,73,28.9
2021,9,Sant Andreu,62,el Congrés i els Indians,74,27.8
2021,9,Sant Andreu,62,el Congrés i els Indians,75,31.4
2021,9,Sant Andreu,62,el Congrés i els Indians,76,29.9
2021,9,Sant Andreu,62,el Congrés i els Indians,77,27
2021,9,Sant Andreu,62,el Congrés i els Indians,78,30.1
2021,9,Sant Andreu,62,el Congrés i els Indians,79,29.9
2021,9,Sant Andreu,62,el Congrés i els Indians,80,30.4
2021,9,Sant Andreu,62,el Congrés i els Indians,81,29.8
2021,9,Sant Andreu,62,el Congrés i els Indians,82,31.7
2021,9,Sant Andreu,63,Navas,83,30.4
2021,9,Sant Andreu,63,Navas,84,29
2021,9,Sant Andreu,63,Navas,85,30.5
2021,9,Sant Andreu,63,Navas,86,31
2021,9,Sant Andreu,63,Navas,87,28.6
2021,9,Sant Andreu,63,Navas,88,30.4
2021,9,Sant Andreu,63,Navas,89,29.4
2021,9,Sant Andreu,63,Navas,90,29.5
2021,9,Sant Andreu,63,Navas,91,29.2
2021,9,Sant Andreu,63,Navas,92,28.2
2021,9,Sant Andreu,63,Navas,93,28.6
2021,9,Sant Andreu,63,Navas,94,29.4
2021,9,Sant Andreu,63,Navas,95,30.1
2021,9,Sant Andreu,61,la Sagrera,156,26
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,1,32.4
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,2,30.2
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,3,32.5
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,28.7
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,30.6
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,31.1
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,28.4
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,32.9
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,32.6
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,32.2
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,32.8
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,31.2
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,32.1
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,31.7
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,34
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,29.8
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,33.1
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,30.9
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,28.4
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,29
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,32.9
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,30.3
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,30.5
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,30.3
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,30.6
2021,10,Sant Martí,65,el Clot,26,31.7
2021,10,Sant Martí,65,el Clot,27,28.9
2021,10,Sant Martí,65,el Clot,28,32.2
2021,10,Sant Martí,65,el Clot,29,28.8
2021,10,Sant Martí,65,el Clot,30,26.8
2021,10,Sant Martí,65,el Clot,31,30.8
2021,10,Sant Martí,65,el Clot,32,26.8
2021,10,Sant Martí,65,el Clot,33,28.1
2021,10,Sant Martí,65,el Clot,34,29.1
2021,10,Sant Martí,65,el Clot,35,26.5
2021,10,Sant Martí,65,el Clot,36,27.6
2021,10,Sant Martí,65,el Clot,37,29.8
2021,10,Sant Martí,65,el Clot,38,29.9
2021,10,Sant Martí,65,el Clot,39,31.6
2021,10,Sant Martí,65,el Clot,40,31.5
2021,10,Sant Martí,65,el Clot,41,33.9
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,32.1
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,34.4
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,29
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,29.2
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,30.8
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,30.6
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,32.1
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,31.3
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,30
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,30.7
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,33.3
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,31.7
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,32.5
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,32.2
2021,10,Sant Martí,68,el Poblenou,56,34.4
2021,10,Sant Martí,68,el Poblenou,57,33.1
2021,10,Sant Martí,68,el Poblenou,58,29.8
2021,10,Sant Martí,68,el Poblenou,59,36.7
2021,10,Sant Martí,68,el Poblenou,60,34
2021,10,Sant Martí,68,el Poblenou,61,30.7
2021,10,Sant Martí,68,el Poblenou,62,30.6
2021,10,Sant Martí,68,el Poblenou,63,29.5
2021,10,Sant Martí,68,el Poblenou,64,32.6
2021,10,Sant Martí,68,el Poblenou,65,31.8
2021,10,Sant Martí,68,el Poblenou,66,32.1
2021,10,Sant Martí,68,el Poblenou,67,32.2
2021,10,Sant Martí,68,el Poblenou,68,29.4
2021,10,Sant Martí,68,el Poblenou,69,35.9
2021,10,Sant Martí,68,el Poblenou,70,32.4
2021,10,Sant Martí,68,el Poblenou,71,27.9
2021,10,Sant Martí,68,el Poblenou,72,31.9
2021,10,Sant Martí,68,el Poblenou,73,27.8
2021,10,Sant Martí,68,el Poblenou,74,32.9
2021,10,Sant Martí,68,el Poblenou,75,28.9
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,29.8
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,28.7
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,33.2
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,29
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,41
2021,10,Sant Martí,70,el Besòs i el Maresme,81,35.1
2021,10,Sant Martí,70,el Besòs i el Maresme,82,31.5
2021,10,Sant Martí,70,el Besòs i el Maresme,83,30.6
2021,10,Sant Martí,70,el Besòs i el Maresme,84,30.2
2021,10,Sant Martí,70,el Besòs i el Maresme,85,31.1
2021,10,Sant Martí,70,el Besòs i el Maresme,86,30.4
2021,10,Sant Martí,70,el Besòs i el Maresme,87,29
2021,10,Sant Martí,70,el Besòs i el Maresme,88,27.7
2021,10,Sant Martí,70,el Besòs i el Maresme,89,30.7
2021,10,Sant Martí,70,el Besòs i el Maresme,90,30
2021,10,Sant Martí,70,el Besòs i el Maresme,91,28.5
2021,10,Sant Martí,70,el Besòs i el Maresme,92,25.8
2021,10,Sant Martí,70,el Besòs i el Maresme,93,25.7
2021,10,Sant Martí,71,Provençals del Poblenou,94,32.9
2021,10,Sant Martí,71,Provençals del Poblenou,95,31.4
2021,10,Sant Martí,71,Provençals del Poblenou,96,32.3
2021,10,Sant Martí,71,Provençals del Poblenou,97,30.3
2021,10,Sant Martí,71,Provençals del Poblenou,98,26.1
2021,10,Sant Martí,71,Provençals del Poblenou,99,30.2
2021,10,Sant Martí,71,Provençals del Poblenou,100,28.9
2021,10,Sant Martí,71,Provençals del Poblenou,101,32.8
2021,10,Sant Martí,71,Provençals del Poblenou,102,28.2
2021,10,Sant Martí,71,Provençals del Poblenou,103,25.3
2021,10,Sant Martí,71,Provençals del Poblenou,104,24.5
2021,10,Sant Martí,72,Sant Martí de Provençals,105,26.8
2021,10,Sant Martí,72,Sant Martí de Provençals,106,27
2021,10,Sant Martí,72,Sant Martí de Provençals,107,27
2021,10,Sant Martí,72,Sant Martí de Provençals,108,26.3
2021,10,Sant Martí,72,Sant Martí de Provençals,109,27.2
2021,10,Sant Martí,72,Sant Martí de Provençals,110,27.3
2021,10,Sant Martí,72,Sant Martí de Provençals,111,29
2021,10,Sant Martí,72,Sant Martí de Provençals,112,26.1
2021,10,Sant Martí,72,Sant Martí de Provençals,113,30
2021,10,Sant Martí,72,Sant Martí de Provençals,114,29.2
2021,10,Sant Martí,72,Sant Martí de Provençals,115,26.8
2021,10,Sant Martí,72,Sant Martí de Provençals,116,27.7
2021,10,Sant Martí,72,Sant Martí de Provençals,117,24
2021,10,Sant Martí,72,Sant Martí de Provençals,118,25
2021,10,Sant Martí,72,Sant Martí de Provençals,119,28.7
2021,10,Sant Martí,72,Sant Martí de Provençals,120,29.9
2021,10,Sant Martí,72,Sant Martí de Provençals,121,27.8
2021,10,Sant Martí,72,Sant Martí de Provençals,122,26.7
2021,10,Sant Martí,73,la Verneda i la Pau,123,27.6
2021,10,Sant Martí,73,la Verneda i la Pau,124,26.4
2021,10,Sant Martí,73,la Verneda i la Pau,125,24.3
2021,10,Sant Martí,73,la Verneda i la Pau,126,24.1
2021,10,Sant Martí,73,la Verneda i la Pau,127,28.3
2021,10,Sant Martí,73,la Verneda i la Pau,128,26.9
2021,10,Sant Martí,73,la Verneda i la Pau,129,24.4
2021,10,Sant Martí,73,la Verneda i la Pau,130,29.1
2021,10,Sant Martí,73,la Verneda i la Pau,131,26
2021,10,Sant Martí,73,la Verneda i la Pau,132,25.9
2021,10,Sant Martí,73,la Verneda i la Pau,133,27.1
2021,10,Sant Martí,73,la Verneda i la Pau,134,27.8
2021,10,Sant Martí,73,la Verneda i la Pau,135,29
2021,10,Sant Martí,73,la Verneda i la Pau,136,27.9
2021,10,Sant Martí,73,la Verneda i la Pau,137,29
2021,10,Sant Martí,73,la Verneda i la Pau,138,28.3
2021,10,Sant Martí,73,la Verneda i la Pau,139,27.8
2021,10,Sant Martí,73,la Verneda i la Pau,140,27.7
2021,10,Sant Martí,73,la Verneda i la Pau,141,26.4
2021,10,Sant Martí,73,la Verneda i la Pau,142,28.6
2021,10,Sant Martí,73,la Verneda i la Pau,143,27.1
2021,10,Sant Martí,65,el Clot,234,25.3
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,32.9
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,28.1
2021,10,Sant Martí,71,Provençals del Poblenou,237,28
